Timestamp,What is your age?,What gender do you identify as?,What year are you?,What is your current standing GPA?,What is your approximate cumulative GPA as of Winter 2022?,What was your approximate GPA during the Winter 2022 quarter?,What was your approximate GPA for your first year at UCR?,How many units are you taking currently?,What class is making you fill out this survey?,Did you play on an organized sports team in high school?,Are you currently in a romantic relationship with another person?,"If you played sports, how many years did you play?",Do you currently have a job?,"If you played a sport, which sport(s) did you play? (Select all that apply)","How many STEM advanced classes did you take in high school (AP, IB, Honors, Dual-Enrollment, etc.)?","How many social studies/arts advanced classes did you take in high school (AP, IB, Honors, Dual-Enrollment, etc.)? ",How often do you procrastinate your homework/class projects?,Rate the importance of your education in your life on a scale of 1-5,Rate the enjoyment/fulfillment you receive from education on a scale of 1-5,How many hours do you study per week on average (not including time spent doing homework)?,Do you have test anxiety?,What is your preference when it comes to working with groups?,"Generally, how would you categorize your confidence in your classes?","Generally, how would you categorize your grade in this class?","Does helping others in a team increase your confidence? (not really, a little bit, a lot)","If so, did you meet through an online dating app or in person? (Dating app, In person, N/A)",Do you have a personal vehicle?,Do you work part-time?,How many hours in a typical week do you work?,What major is your significant other?,How often do you attend office hours?,How often do you attend lectures for your classes?,How often do you ask questions in your lectures?,Do you work on or off campus?,"How many extracurricular activities do you partake in? (Clubs/Fraternities, Teams, Sports, Jobs).",How many clubs are you part of?,How many hours per week do you spend on club work?,Do you have an officer position within a club?,,What major are you in?,,How many of those are academic clubs?,How many hours do you spend doing homework per week on average?,"On average, how often do you go to CS111/CS141/CS105 class per week in-person?","On average, how often do you go to CS111/CS141/CS105 lecture? (Again this is anonymous 😉)","If the class is hybrid, how often do you go to classes online?","When attending online classes, how much do you actively pay attention? ","If lecture recordings are posted, how often would you attend lecture?","If lecture recordings are not posted, how many in person lectures do you attend per week?",How much of an impact do you think class attendance should have on your grade?,How many social media platforms are you currently active on?,Are you a member of any professional social media sites? (ex: linkedin/glassdoor),,How often do you post on social media per week?,How many hours a day do you actively spend on social media?,How do you feel after using social media?,How do you feel after using social media?,What would you currently rate your level of imposter syndrome?,How do you feel you are doing this quarter?,"How many hours do you spend streaming videos in an average day? (YouTube, Netflix...)","How many hours do you play video games in an average day? (PC, console, phone...)",Are you a transfer student?,Do you preview course material before lecture(s)?,Do you form study groups with classmates?,How close do you sit to the front of class?,"If lecture recordings are posted, how often would you attend online lectures?","If lecture recordings are not posted, how many online lectures do you attend per week?","Last week, How many times did you use food delivery services (DoorDash, UberEats, Grubhub) in a week? (If you’re unsure, check the order history on your app)","Last week, How much did you spend on food delivery services (DoorDash, UberEats, GrubHub) in a week?  (If you’re unsure, check the order history on your app)","Last week, how would you rate your stress level on a scale from 1 to 5?",Do you live in a dorm?,"If you do not live in a dorm, how long does it take you to get to campus?","If you take part in extracurricular activities, how many of them are specific to BCOE?",Was your decision to to chose your major influenced by someone else?,Did you finish high school in the top 5% of your class?, Have your feelings of imposter syndrome increased or decreased between high school and your first quarter at UCR? ,Have your feelings of imposter syndrome increased or decreased between your first year at UCR and now?,Are there any specific types of classes that have added to your imposter syndrome?,Is it difficult for you to stay on top of your day to day tasks?,Do you plan your day out in great detail or do you just keep track of deadlines?,Do you often worry about unplanned events in the near future?,Do you often worry about unplanned events in the near future?,"Do you live with roommates, family, etc?","If you do not live in a dorm, how many people do you live with?",How many people do you share a room with?,How stressed are you because of where you live?,Do you have children?,How well are you able to concentrate on your studies in your current living situation?,"In the past 2 years, did you find yourself missing the in-person learning experience?",Do you enjoy the flexibility that comes with hybrid classes over in-person-only classes?,"Do you receive financial aid?  (scholarships, loans, grants, etc) ",How do you pay for school?,How many hours do you regularly sleep?,"On average, do you sleep less the night before an exam or assignment due date?",Does helping others in a team increase your confidence?,How would you best describe yourself?,Do you listen to music while studying/working?,,,"Does helping others in a team increase your confidence? (not really, a little bit, a lot)",Rate the importance of your education in your life on a scale of 1-5,Untitled Question
5/2/2022 15:46:30,21,Man,Senior,,3.7,didnt attend,3.7,12,CS111,No,No,,No,,7,3,4,4,4,10,Yes,In groups,4,,,N/A,No,,,,4,5,3,N/A,2,2,2,No,,CS,,1,9,,5,5,4,5,,2,0,Yes,,0,< 1hour,2,,3,4,4 - 5 hours,1 - 2 hours,Yes,Yes,Yes,5,,,2,14,4,Yes,N/A,1,No,Yes,Decreased,Increased,"CS111, CS141, CS150, etc.",Yes,Keep track of deadlines,,4,,,4,1,No,5,No,Yes,Yes,Financial aid,7,1,5,Asian,Yes,,,,,
5/2/2022 15:46:58,22,Man,Junior,,3.52,3.33,N/A,12,CS141,Yes,Yes,1,Yes,Track and Field,3,0,5,3,3,10,Yes,Alone,3,,,In person,Yes,,15,Pre-med,1,5,1,Off Campus,0,0,0,No,,CSBA,,0,10,,5,2,4,5,,2,2,Yes,,0,< 1hour,3,,5,2,1 - 2 hours,1 - 2 hours,Yes,No,No,4,,,,0,4,No,< 15 minutes,0,No,Yes,Increased,Increased,"Calculus/Physics, CS111, CS141, CS150, etc.",No,Keep track of deadlines,,2,,1,0,3,No,2,Yes,Yes,Yes,Financial aid,6,2,3,Asian,No,,,,,
5/2/2022 15:52:49,20,Woman,Sophomore,,3.85,3.97,4,13,CS141,Yes,No,2,No,"Track and Field, swimming",10,10,2,5,4,4,Sometimes,All the above,3,,,N/A,No,,,,2,5,3,N/A,3-4,2,3-4,Yes,,Computer Science,,2,8,,5,2,3,5,,4,3,Yes,,1,1 - 2 hours,3,,4,4,1 - 2 hours,1 - 2 hours,No,No,Yes,5,,,0,0,5,No,< 15 minutes,all of them,No,Yes,Decreased,Increased,Calculus/Physics,No,Plan your day out in detail,,2,,3,,1,No,4,Yes,Yes,No,Family,7-8,5,4,Asian,Yes,,,,,
5/2/2022 16:03:03,20,Man,Junior,,4,4,4,16,CS141,No,No,N/A,Yes,,2,1,3,4,4,2,Sometimes,All the above,4,,,N/A,No,,9,,2,4,2,On campus,2,2,2,No,,Computer Science,,1,8,,5,4,2,5,,1,2,Yes,,0,3 - 4 hours,1,,2,3,1 - 2 hours,3 - 4 hours,No,No,Yes,4,,,0,0,3,No,N/A,1,Combined effort,No,Decreased,Decreased,"CS111, CS141, CS150, etc.",No,Keep track of deadlines,,2,,3,3,2,No,4,No,Yes,No,Family,7,1,4,Asian,Yes,,,,,
5/2/2022 16:06:52,20,Man,Sophomore,,3.98,4,3.97,14,CS105,Yes,No,2,No,Tennis,6,7,4,4,5,10,Yes,Partner,4,,,N/A,No,,N/A,n/A,2,5,1,N/A,1,0,0,No,,Computer Science,,0,10,,5,5,4,5,,4,2,Yes,,0,3 - 4 hours,4,,5,3,4 - 5 hours,< 1hour,No,Yes,No,3,,,n/A,n/A,4,No,< 15 minutes,0,Combined effort,Yes,Decreased,Increased,"CS111, CS141, CS150, etc.",Yes,Keep track of deadlines,,5,,n/A,4,3,No,3,Yes,Yes,No,Family,7,4,5,Asian,Yes,,,,,
5/2/2022 16:19:33,19,Woman,Sophomore,,3.79,3.8,3.8,17,CS141,No,Yes,N/A,No,,6,6,1,5,5,3,No,Alone,4,,,In person,Yes,,,Civil engineering ,1,5,2,N/A,0,0,0,No,,Computer Science ,,0,20,,5,3,2,5,,5,2,Yes,,0,1 - 2 hours,4,,2,3,1 - 2 hours,< 1hour,No,Yes,No,4,,,0,0,5,No,45 - 60 minutes,,No,No,Increased,Decreased,"CS111, CS141, CS150, etc.",No,Plan your day out in detail,,3,,2,0,2,No,5,Yes,Yes,Yes,Financial aid,6-7,1,2,White,Yes,,,,,
5/2/2022 17:16:16,20,Man,Sophomore,,3.3,3,3.5,17,CS111,No,No,N/A,No,,2,4,5,5,3,2,Sometimes,Alone,3,,,N/A,No,,None,NA,1,5,1,N/A,0,0,0,No,,Computer Science,,0,6,,5,5,4,5,,5,3,Yes,,0,5 or more hours,3,,2,3,5 or more hours,4 - 5 hours,No,No,No,3,,,0,0,2,No,< 15 minutes,0,Combined effort,Yes,Increased,Increased,"CS111, CS141, CS150, etc.",Yes,Keep track of deadlines,,5,,2,0,1,No,5,No,Yes,Yes,Family,7,1,4,White,Yes,,,,,
5/2/2022 17:24:47,20,Man,Sophomore,,3.35,3.65,3.65,,CS111,Yes,No,2,No,Cross Country (seperate from Track and Field),5,7,3,5,2,4-5,Yes,In groups,4,,,N/A,No,,n/a,n/a,2,4,5,N/A,1,IEEE,3,No,,Computer science with business applications(CSBA),,1,12,,4,3,3,3,,4,5 +,Yes,,2,4 - 5 hours,3,,3,2,5 or more hours,< 1hour,No,Yes,Yes,1,,,0,n/a,5,Yes,N/A,1,Combined effort,No,Increased,Decreased,"Calculus/Physics, CS010 series, CS100, etc., CS061, CS120a/b, etc., CS111, CS141, CS150, etc.",Yes,Keep track of deadlines,,4,,n/a,1(2 technically),5,No,1,Yes,Yes,No,Family,7,4,5,Asian,Yes,,,,,
5/2/2022 19:11:31,22,Man,Senior,,4,4,4,9,CS111,Yes,No,1,No,Football,3,0,5,5,4,4,Yes,All the above,4,,,N/A,No,,N/A,N/A,2,5,2,N/A,1 club,1,0,No,,Computer science,,1,4,,5,5,4,5,,3,5 +,No,,0,3 - 4 hours,3,,2,3,4 - 5 hours,1 - 2 hours,Yes,No,Yes,5,,,0,0,4,No,N/A,1,No,Yes,Decreased,Decreased,"CS010 series, CS100, etc.",Yes,Keep track of deadlines,,5,,N/A,0,2,No,3,Yes,Yes,No,Family,6,5,5,White,No,,,,,
5/2/2022 20:02:10,21,Woman,Junior,,3.6,3.5,3.5,17,CS141,No,Yes,N/A,No,,3,2,4,5,3,10,Sometimes,All the above,3,,,N/A,No,,,N/A,2,4,1,N/A,2,2,0,No,,Computer Science,,0,10,,5,3,3,4,,1,2,Yes,,0,3 - 4 hours,3,,4,3,4 - 5 hours,3 - 4 hours,Yes,No,Yes,3,,,0,0,5,Yes,N/A,0,No,No,Increased,Increased,"Calculus/Physics, CS111, CS141, CS150, etc.",Yes,Keep track of deadlines,,5,,0,0,1,No,5,Yes,Yes,Yes,Family,7,3,4,Middle Eastern or North African,Yes,,,,,
5/2/2022 20:42:21,20,Man,Junior,,3.46,2.64,3.55,12,CS105,No,No,N/A,No,,2,5,4,3,2,15,Yes,Alone,2,,,N/A,No,,0,,1,3,2,N/A,None,0,0,No,,CSBA,,N/A,25,,2,3,4,2,,2,2,Yes,,0,3 - 4 hours,4,,5,4,3 - 4 hours,1 - 2 hours,No,No,No,3,,,5,$90,3,No,< 15 minutes,N/A,No,No,Increased,Increased,"CS111, CS141, CS150, etc.",Yes,Keep track of deadlines,,4,,4,0,2,No,4,No,Yes,Yes,Financial aid,8,4,4,Asian,Yes,,,,,
5/2/2022 21:02:03,21,Man,Junior,,2.88,1.5,2.6,12,CS111,No,No,N/A,No,n/a,2,1,5,4,2,2,Yes,Alone,2,,,N/A,Yes,,0,,1,4,1,N/A,1,0,10,Yes,,CSBA,,0,5,,5,2,1,1,,5,3,Yes,,0,5 or more hours,1,,5,1,5 or more hours,5 or more hours,No,No,No,2,,,1,20,5,No,< 15 minutes,0,No,No,Increased,Increased,"CS010 series, CS100, etc., CS061, CS120a/b, etc., CS111, CS141, CS150, etc.",Yes,Keep track of deadlines,,5,,3,0,3,No,5,Yes,No,Yes,Financial aid,8,5,4,White,Yes,,,,,
5/2/2022 21:25:33,19,Woman,Sophomore,,3.5,3.6,3.8,17,CS141,Yes,No,3,Yes,Tennis,6,8,4,5,4,2,Yes,In groups,2,,,N/A,Yes,,12,n/a,2,4,1,On campus,5,5,1,Yes,,CS,,2,5,,3,3,2,4,,1,2,Yes,,1,3 - 4 hours,3,,5,2,1 - 2 hours,< 1hour,No,No,No,4,,,0,0,5,No,30 - 45 minutes,2,I wasn't sure about the major at that time,Yes,Increased,Increased,"CS010 series, CS100, etc., CS111, CS141, CS150, etc.",Yes,Plan your day out in detail,,5,,3,0,5,No,2,Yes,Yes,Yes,Financial aid,5,4,4,Middle Eastern or North African,No,,,,,
5/2/2022 21:34:17,19,Man,Sophomore,,2.98,2.4,3.1,13,CS111,Yes,No,1,No,Football,4,2,3,4,3,6,Yes,In groups,1,,,N/A,Yes,,n/a,n/a,1,3,2,N/A,2,2,6,Yes,,Computer Science,,2,8,,4,2,2,3,,3,4,Yes,,5 +,5 or more hours,1,,5,2,4 - 5 hours,< 1hour,No,No,No,1,,,0,0,5,No,N/A,1,Combined effort,No,Increased,Increased,"Calculus/Physics, CS010 series, CS100, etc., CS061, CS120a/b, etc., CS111, CS141, CS150, etc.",Yes,Keep track of deadlines,,5,,3,0,1,No,3,Yes,Yes,Yes,Financial aid,7,2,2,Middle Eastern or North African,Yes,,,,,
5/2/2022 21:55:10,20,Woman,Sophomore,,4,4,4,13.5,CS141,No,No,N/A,No,,7,11,4,4,4,3,No,Partner,3,,,N/A,No,,N/A,N/A,2,5,3,N/A,1,1,20,Yes,,ENCS,,0,12,,5,2,3,5,,3,1,Yes,,0,< 1hour,3,,2,2,1 - 2 hours,< 1hour,No,No,No,5,,,0,N/A,4,Yes,N/A,0,Combined effort,Yes,Increased,Increased,"CS111, CS141, CS150, etc.",Yes,Keep track of deadlines,,2,,N/A,1,3,No,3,Yes,Yes,No,Family,6,3,5,Multiracial: Asian + White (and thank you for providing a space to write this / not requiring me to choose one :) ),No,,,,,
5/2/2022 22:10:54,20,Woman,Sophomore,,3.63,4,3.86,12,CS141,No,Yes,N/A,Yes,,12,4,4,5,3,5,Yes,All the above,3,,,In person,No,,13,Computer Science,1,4,1,On campus,2,1,2,No,,Computer Science,,1,20,,5,3,2,4,,3,3,Yes,,0,1 - 2 hours,3,,5,2,1 - 2 hours,1 - 2 hours,No,No,Yes,4,,,2,$60,5,No,N/A,1,No,Yes,Increased,Increased,"CS061, CS120a/b, etc., CS111, CS141, CS150, etc.",Yes,Plan your day out in detail,,5,,3,,2,No,4,Yes,Yes,Yes,Financial aid,7,4,4,Asian,Yes,,,,,
5/2/2022 22:12:26,19,Man,Sophomore,,3.12,3.24,,17,CS141,Yes,No,2,No,Baseball,2,2,4,4,4,3,Yes,In groups,4,,,N/A,No,,N/A,N/A,1,5,1,N/A,0,0,0,No,,Computer Science,,0,12,,5,5,,5,,3,3,Yes,,0,5 or more hours,4,,2,4,3 - 4 hours,4 - 5 hours,No,Yes,Yes,3,,,1,$93,4,Yes,> 1 hour,0,Combined effort,No,Increased,Decreased,"Calculus/Physics, CS111, CS141, CS150, etc.",Yes,Keep track of deadlines,,4,,2,1,3,No,4,Yes,Yes,Yes,Financial aid,7,2,5,"Hispanic, Latino or Spanish Origin",Yes,,,,,
5/2/2022 22:15:22,19,Woman,Sophomore,,3.21,2.53,3.36,12,CS105,No,No,N/A,No,,3,2,4,5,4,13,Yes,Partner,1,,,N/A,Yes,,N/A,,3,5,1,N/A,1,1,5,Yes,,Data Science,,1,20,,5,2,3,4,,4,4,Yes,,0,5 or more hours,2,,5,2,4 - 5 hours,1 - 2 hours,No,No,Yes,3,,,N/A,N/A,5,No,< 15 minutes,1,Combined effort,No,Increased,Increased,"Calculus/Physics, CS010 series, CS100, etc., CS111, CS141, CS150, etc.",Yes,Keep track of deadlines,,5,,3,0,4,No,3,Yes,Yes,Yes,Financial aid,7,5,5,Asian,Yes,,,,,
5/2/2022 22:32:52,19,Man,Sophomore,,3.89,3,3.97,16,CS141,No,Yes,N/A,No,,4,2,5,5,3,3,No,Partner,4,,,N/A,Yes,,0,Computer Science,2,4,1,N/A,0,1,2,Yes,,Computer Science,,1,10,,5,2,2,4,,3,2,Yes,,0,3 - 4 hours,3,,3,2,1 - 2 hours,1 - 2 hours,No,No,Yes,1,,,0,0,2,No,< 15 minutes,1,Combined effort,No,Increased,Decreased,"Calculus/Physics, CS010 series, CS100, etc., CS061, CS120a/b, etc., CS111, CS141, CS150, etc.",Yes,Keep track of deadlines,,2,,3,1,2,No,2,Yes,No,Yes,Financial aid,8,3,4,Asian,Yes,,,,,
5/2/2022 22:33:42,19,Man,Sophomore,,4,4,4,13,CS141,Yes,Yes,4,Yes,Volleyball,0,13,2,5,4,6,Yes,All the above,4,,,In person,Yes,,10,Anthropology,2,5,2,On campus,2,1,5,Yes,,CS,,1,12,,5,5,4,5,,3,3,Yes,,0,< 1hour,2,,3,4,< 1hour,< 1hour,No,No,Yes,4,,,0,0,2,No,15 - 30 minutes,1,No,Yes,Decreased,Decreased,"CS111, CS141, CS150, etc.",No,Plan your day out in detail,,1,,4,0,2,No,1,Yes,Yes,Yes,Financial aid,6,2,5,Asian,Yes,,,,,
5/2/2022 22:39:57,19,Man,Sophomore,,4,4,4,13,CS141,No,Yes,N/A,Yes,,2,9,5,4,4,2,No,All the above,5,,,In person,Yes,,7,Biology,1,5,1,On campus,2,1,2,Yes,,Computer Science,,1,3,,5,1,1,1,,1,1,Yes,,5 +,1 - 2 hours,3,,5,3,3 - 4 hours,< 1hour,No,No,Yes,4,,,1,15,3,No,N/A,2,Combined effort,Yes,Increased,Increased,Calculus/Physics,Yes,Keep track of deadlines,,5,,3,1,2,No,4,Yes,Yes,Yes,Financial aid,7,1,5,Asian,Yes,,,,,
5/3/2022 10:29:46,19,Man,Sophomore,,3.61,3.61,3.8,17,CS105,No,No,N/A,Yes,N/A,10,8,5,5,2,15,Yes,Alone,1,,,N/A,No,,9,N/A,1,4,1,On campus,1,0,0 hours,No,,Computer Science / ENCS,,0,20,,4,3,2,2,,1,4,Yes,,0,4 - 5 hours,3,,5,1,3 - 4 hours,1 - 2 hours,No,No,Yes,1,,,$0,$0,5,No,15 - 30 minutes,1,"Yes, by my family",Yes,Increased,Increased,"CS010 series, CS100, etc., CS061, CS120a/b, etc., CS111, CS141, CS150, etc.",Yes,Keep track of deadlines,,4,,2,0,3,No,3,Yes,Yes,No,Family,6,5,5,White,Yes,,,,,
5/3/2022 12:31:21,19,Man,Sophomore,,3.1,2.8,3.7,12,CS105,No,No,N/A,No,,8,10,2,5,4,5,Sometimes,Alone,5,,,N/A,No,,N/A,N/A,2,5,1,N/A,7,7,1,Yes,,Computer Science,,2,3,,5,2,2,5,,3,0,Yes,,0,< 1hour,2,,4,5,1 - 2 hours,3 - 4 hours,No,Yes,No,5,,,1,10,3,No,< 15 minutes,2,No,Yes,Increased,Increased,"Calculus/Physics, CS111, CS141, CS150, etc.",No,Keep track of deadlines,,3,,3,0,2,No,4,Yes,No,No,Family,8-10,1,4,Asian,Yes,,,,,
5/3/2022 13:06:33,22,Man,Junior,,2.95,2.68,N/A,16,CS105,Yes,Yes,3,Yes,"Track and Field, Swim",0,1,4,3,4,1,Sometimes,In groups,4,,,In person,Yes,,12,N/A,2,3,3,On campus,2,0,0,No,,Computer Science with Business Administration,,0,15,,4,3,4,4,,3,5 +,Yes,,5 +,3 - 4 hours,2,,2,3,1 - 2 hours,< 1hour,Yes,No,No,5,,,0,0,4,No,15 - 30 minutes,0,No,No,Decreased,Increased,"CS111, CS141, CS150, etc.",Yes,Keep track of deadlines,,2,,4,0,1,No,4,Yes,Yes,No,Family,8,1,5,White,No,,,,,
5/3/2022 13:14:10,19,Woman,Sophomore,,3.55,3.43,3.57,13,CS105,No,No,N/A,No,,10,4,4,4,2,2,No,In groups,2,,,N/A,No,,0,N/A,1,4,1,N/A,1,1,0,No,,Data Science,,1,6,,5,1,1,1,,2,2,Yes,,0,3 - 4 hours,3,,4,2,1 - 2 hours,< 1hour,No,No,No,3,,,0,0,4,No,15 - 30 minutes,1,"Yes, by my family",No,Decreased,Increased,None,Yes,Keep track of deadlines,,3,,5,1,3,No,3,Yes,Yes,No,Family,6,5,4,Asian,No,,,,,
5/3/2022 13:16:00,20,Woman,Junior,,3.7,3.43,3.78,16,CS105,Yes,No,4,Yes,"Waterpolo, Swim",6,4,2,5,4,5,Sometimes,Partner,3,,,N/A,Yes,,10,N/A,1,2,1,Off Campus,2,,0,No,,CSBA,,1,6,,2,3,3,2,,1,4,Yes,,0,3 - 4 hours,3,,4,3,1 - 2 hours,3 - 4 hours,No,No,No,2,,,0,0,2,No,45 - 60 minutes,2,"Yes, by my family",No,Increased,Increased,"CS010 series, CS100, etc., CS061, CS120a/b, etc.",No,Keep track of deadlines,,4,,4,1,1,No,5,No,Yes,Yes,Family,7,4,2,Asian,Yes,,,,,
5/3/2022 13:16:04,21,Man,Junior,,3.87,3.76,3.97,16,CS105,Yes,No,1,No,Volleyball,6,3,5,4,3,1,Yes,All the above,3,,,N/A,Yes,,0,n/a,1,3,1,N/A,3,2,2,No,,Computer Science,,1,2,,3,3,3,2,,3,0,Yes,,0,1 - 2 hours,3,,3,3,3 - 4 hours,1 - 2 hours,No,No,Yes,3,,,0,0,4,No,30 - 45 minutes,2,Combined effort,Yes,Increased,Increased,"CS010 series, CS100, etc., CS061, CS120a/b, etc., CS111, CS141, CS150, etc.",No,Keep track of deadlines,,3,,2,0,3,No,3,Yes,Yes,Yes,Financial aid,6,5,4,Asian,Yes,,,,,
5/3/2022 13:40:06,21,Man,Junior,,3.76,3.69,3.77,12,CS105,Yes,No,4,Yes,"Track and Field, Cross Country",8,1,4,4,2,2,Sometimes,In groups,3,,,N/A,Yes,,5,N/A,1,2,1,Off Campus,1,0,0,No,,Computer Science,,0,4,,3,3,2,2,,1,1,Yes,,0,1 - 2 hours,3,,5,3,1 - 2 hours,1 - 2 hours,No,No,Yes,1,,,0,0,5,No,15 - 30 minutes,0,Combined effort,No,Increased,Increased,"CS111, CS141, CS150, etc., Mostly internship stuff",Yes,Keep track of deadlines,,2,,2,0,1,No,5,Yes,Yes,Yes,Financial aid,6,4,4,Asian,Yes,,,,,
5/3/2022 13:58:44,20,Man,Junior,,3.54,3.7,3.4,16,CS105,No,No,N/A,No,,7,0,4,4,3,2,Yes,All the above,3,,,N/A,No,,0,NA,2,5,3,N/A,2,2,1,No,,ENCS,,2,5,,5,5,4,4,,5,1,Yes,,0,1 - 2 hours,3,,4,3,1 - 2 hours,3 - 4 hours,No,No,Yes,5,,,0,0,5,No,< 15 minutes,2,Combined effort,No,Increased,Increased,"CS010 series, CS100, etc., CS111, CS141, CS150, etc.",Yes,Keep track of deadlines,,3,,1,0,1,No,3,Yes,Yes,Yes,Financial aid,4-5,5,3,Asian,Yes,,,,,
5/3/2022 14:22:30,20,Woman,Sophomore,,3.64,3.64,3.64,13,CS111,No,No,N/A,No,,2,3,3,5,5,3,Yes,Partner,3,,,N/A,No,,,,3,5,1,N/A,0,0,0,No,,Data Science,,0,5,,5,1,2,5,,1,5 +,No,,0,4 - 5 hours,2,,,3,3 - 4 hours,< 1hour,Yes,Yes,Yes,3,,,1,21,4,Yes,N/A,0,Combined effort,No,Increased,Increased,"CS010 series, CS100, etc., CS111, CS141, CS150, etc.",Yes,Keep track of deadlines,,,,3,0,1,No,5,Yes,Yes,Yes,Family,7,4,5,Asian,Yes,,,,,
5/3/2022 14:42:25,20,Man,Sophomore,,3.5,3.4,3.6,13,CS141,Yes,No,4,No,Marching Band 😎,12,16,,4,4,5,Yes,All the above,3,,,N/A,No,,0,N/A,2,4,3,N/A,5,4,2,Yes,,Data Science,,3,6,,5,3,2,4,,1,4,Yes,,5 +,1 - 2 hours,3,,4,3,3 - 4 hours,< 1hour,No,No,No,3,,,0,0,4,No,< 15 minutes,2,Combined effort,Yes,Increased,Decreased,"Calculus/Physics, CS010 series, CS100, etc., CS111, CS141, CS150, etc., Breadth courses",No,Keep track of deadlines,,4,,3,1,2,No,5,No,Yes,Yes,All of the above,5,4,4,Asian,Yes,,,,,
5/3/2022 15:41:06,20,Man,Junior,,3.82,3.9,3.6,17.5,CS105,No,No,N/A,No,None,5,6,4,3,1,4,Yes,Partner,3,,,N/A,Yes,,0,No significant other,2,4,1,N/A,0,0,0,No,,Computer Science,,0,20,,5,4,2,3,,2,0,No,,0,< 1hour,3,,4,2,3 - 4 hours,1 - 2 hours,No,No,No,2,,,0,0,5,No,45 - 60 minutes,0,I wasn't sure about the major at that time,Yes,Decreased,Increased,"Calculus/Physics, CS010 series, CS100, etc., CS061, CS120a/b, etc., CS111, CS141, CS150, etc., Breadth courses",Yes,Keep track of deadlines,,3,,2,0,3,No,2,Yes,Yes,Yes,Family,6,5,3,Asian,Yes,,,,,
5/3/2022 16:58:00,22,Man,Junior,,3.8,3.8,3.6,12,CS105,Yes,Yes,1,No,Basketball,3,0,3,4,3,6,Yes,Partner,3,,,In person,Yes,,NA,MATH,1,5,2,N/A,0,0,0,No,,CS,,0,20,,5,5,5,5,,1,1,No,,0,1 - 2 hours,1,,5,4,5 or more hours,1 - 2 hours,No,No,Yes,1,,,2,100,5,No,< 15 minutes,0,No,Yes,Increased,Increased,"Calculus/Physics, CS111, CS141, CS150, etc., Breadth courses",Yes,Plan your day out in detail,,5,,0,0,4,No,5,Yes,Yes,Yes,Family,8,5,5,Asian,Yes,,,,,
5/3/2022 17:16:53,22,Man,Senior,,2.96,2.3,3.66,16.5,CS111,No,No,N/A,Yes,,0,0,5,2,4,10 hours,Yes,Alone,3,,,N/A,Yes,,25,,2,3,5,Off Campus,3,0,0,No,,CS,,0,"20 hours, sometimes more sometimes less",,1,3,5,5,,5,5 +,No,,5 +,3 - 4 hours,5,,4,3,1 - 2 hours,4 - 5 hours,Yes,No,No,5,,,0,0,4,No,45 - 60 minutes,1,Combined effort,No,Increased,Increased,"CS061, CS120a/b, etc., CS111, CS141, CS150, etc., Breadth courses",Yes,Keep track of deadlines,,5,,3,0,1,No,1,No,Yes,Yes,Financial aid,5-7 hours,5,5,White,Yes,,,,,
5/3/2022 17:21:38,24,Man,Senior,,3.19,3.3,3,20,CS105,Yes,No,2,Yes,Soccer,2,0,5,4,2,3,Yes,Partner,3,,,N/A,No,,20,,1,3,1,On campus,0,None,N/A,No,,CSBA,,N/A,20,,2,4,3,2,,2,2,Yes,,1,< 1hour,2,,5,1,3 - 4 hours,3 - 4 hours,Yes,No,Yes,1,,,7,$160,5,No,N/A,0,No,No,Increased,Increased,"CS111, CS141, CS150, etc.",Yes,Keep track of deadlines,,1,,3,0,1,No,4,Yes,Yes,Yes,Financial aid,5,5,2,"Hispanic, Latino or Spanish Origin",Yes,,,,,
5/3/2022 18:31:41,24,Man,Junior,,4,4,4,16,CS141,No,No,N/A,Yes,,2,4,2,4,3,2,No,Alone,5,,,,Yes,,6,,2,5,1,On campus,3,4,2,No,,Computer Science,,1,15,,5,2,3,5,,1,2,Yes,,0,1 - 2 hours,3,,5,5,1 - 2 hours,1 - 2 hours,Yes,Yes,Yes,1,,,0,0,3,No,15 - 30 minutes,1,No,No,Increased,Increased,"Calculus/Physics, CS010 series, CS100, etc., CS061, CS120a/b, etc., CS111, CS141, CS150, etc.",No,Keep track of deadlines,,3,,1,0,2,No,5,No,Yes,Yes,Family,7,1,5,Asian,Yes,,,,,
5/3/2022 19:56:50,20,Man,Junior,,3.4,2.9,3.5,16,CS105,Yes,Yes,3,Yes,golf,6,5,5,4,3,10,Yes,Partner,3,,,In person,No,,6,education,1,4,1,Off Campus,1,0,2,Yes,,computer science,,0,10,,5,4,3,3,,3,0,Yes,,0,3 - 4 hours,2,,5,2,3 - 4 hours,3 - 4 hours,No,No,Yes,2,,,0,0,4,No,15 - 30 minutes,0,Combined effort,Yes,Increased,Increased,"Calculus/Physics, CS010 series, CS100, etc., CS061, CS120a/b, etc., CS111, CS141, CS150, etc.",Yes,Keep track of deadlines,,5,,3,0,2,No,4,Yes,Yes,Yes,Family,7,2,1,Asian,Yes,,,,,
